date,load,pv,net_actual,net_fc,eps,Q2_emergency_kwh,emergency
2025-03-04,118139.02498333337,48939.567050000005,69199.45793333335,56697.71364666666,0.22049820852699736,0.0,True
2025-03-05,118073.44383333332,51942.971816666635,66130.4720166667,60043.43799111112,0.10137717341329969,0.0,False
2025-03-06,117673.59855000002,51732.944416666665,65940.65413333336,55234.932897777784,0.1938215667857956,0.0,False
2025-03-07,71680.36145000004,50758.075916666654,20922.285533333386,60541.97662666666,-0.6544168740582904,0.0,False
2025-03-08,72344.7115833333,53281.57206666666,19063.139516666633,51465.62088777777,-0.6295946849988588,0.0,False
2025-03-09,117692.98650000004,54359.46144999997,63333.52505000007,55478.65195777777,0.14158370499341397,0.8656,False
2025-03-10,117943.06436666669,49900.99291666666,68042.07145000002,55460.671140000006,0.22685265164283064,141.1763,True
2025-03-11,117499.55295,53560.634150000005,63938.91879999999,46554.32266888888,0.3734260351021885,0.0,True
2025-03-12,118112.23683333342,55676.70215,62435.53468333342,55751.145628888895,0.11989689142783884,56.161699999999996,False
2025-03-13,118237.27704999998,50691.65903333332,67545.61801666665,55837.5793922222,0.20968026823303335,127.56559999999999,True
2025-03-14,72108.86895,56079.44296666667,16029.425983333334,48076.9479211111,-0.6665881118402975,0.0,False
2025-03-15,72724.98178333334,51800.85663333334,20924.12515,51917.86562222222,-0.5969763991791697,0.0,False
2025-03-16,117983.2159833333,54632.16904999998,63351.04693333332,49023.544777777766,0.2922575717545861,0.0,True
2025-03-17,117693.62179999992,59835.49036666666,57858.13143333326,48232.60976666667,0.19956460397294837,27.4434,False
2025-03-18,117253.42358333331,56127.465216666686,61125.95836666662,56553.2642811111,0.08085641286462064,0.0,False
2025-03-19,117281.55799999996,57816.08755000002,59465.47044999994,43165.07861333332,0.37762914745698106,0.0,True
2025-03-20,117648.38173333333,55439.41991666668,62208.96181666665,51366.80344777778,0.21107325434240007,29.281799999999997,True
2025-03-21,72593.53221666667,60560.067699999985,12033.464516666689,49028.52937444444,-0.7545619933903424,0.0,False
2025-03-22,71936.92953333334,56055.72980000001,15881.199733333335,49040.03001888888,-0.6761584418440133,0.0,False
2025-03-23,117739.97726666662,58970.25715000002,58769.720116666605,50019.493157777775,0.17493633794504404,0.0,False
2025-03-24,117425.1706166667,59426.67353333334,57998.49708333336,49113.186703333326,0.1809149635040274,0.0,False
2025-03-25,118053.16781666665,57103.04309999999,60950.124716666665,56333.16261111112,0.08195815557930171,10.53,False
2025-03-26,117704.62780000007,62112.072933333315,55592.55486666676,46026.1092411111,0.20784823621395285,0.0,True
2025-03-27,117952.59836666661,59235.60896666666,58716.989399999955,49934.55859777778,0.17587881116491966,0.0,False
2025-03-28,71891.76726666665,61069.88649999999,10821.880766666654,47680.135733333336,-0.7730316703125272,0.0,False
2025-03-29,72118.27746666668,64411.068283333334,7707.209183333347,39208.68018111111,-0.8034310477238069,0.0,False
2025-03-30,117994.70585000007,62649.08615,55345.61970000007,46084.43171555556,0.20096131469314485,0.0,True
2025-03-31,117075.66561666675,60124.27613333334,56951.38948333341,40418.37472,0.40904699602264,0.0,True
2025-04-01,117967.1463,57758.29478333333,60208.85151666666,52987.29786222223,0.13628839261103565,18.0926,False
2025-04-02,117986.62945,57551.29405,60435.335399999996,49306.93412888888,0.2256964759159705,232.4454,True
2025-04-03,117884.45609999994,62020.92583333334,55863.530266666596,50327.965219999984,0.1099898440652001,27.7175,False
2025-04-04,71735.75181666664,65304.94956666666,6430.802249999979,41474.43802666667,-0.8449454035793037,0.0,False
2025-04-05,72602.74256666665,60558.62758333332,12044.114983333333,39400.521932222226,-0.694315851854655,0.0,False
2025-04-06,117205.4305833333,62795.35431666664,54410.07626666666,43826.18185555555,0.24149706780284952,22.5317,True
2025-04-07,117015.14203333332,63772.42275,53242.719283333325,39320.97782555554,0.35405379590356334,0.0,True
2025-04-08,117713.29026666663,63360.09665,54353.193616666635,47735.579476666666,0.13863064432337485,34.8591,False
2025-04-09,117677.52253333331,58543.21151666667,59134.31101666664,46145.602753333325,0.2814722852958091,0.0,True
2025-04-10,117668.7006833333,63208.06278333334,54460.63789999996,44419.322534444436,0.22605737306707238,18.0846,True
2025-04-11,72091.99674999999,66775.34658333333,5316.650166666659,32949.62759333332,-0.8386430877979825,0.0,False
2025-04-12,71957.17576666665,62932.01521666669,9025.160549999964,46518.71855222223,-0.8059886249904271,0.0,False
2025-04-13,117283.06220000009,63006.70371666667,54276.35848333342,38899.31741888889,0.3953036218825188,0.0,True
2025-04-14,117901.3726833333,65373.34088333333,52528.031799999975,45430.360767777776,0.15623188793288953,0.609,False
2025-04-15,117056.90516666663,66917.47633333334,50139.428833333295,36795.71705666666,0.3626430694669399,0.4646,True
2025-04-16,117924.88506666668,62145.29311666665,55779.59195000003,43340.94046,0.2869954218340013,12.4355,True
2025-04-17,117487.04263333339,64618.70028333332,52868.34235000007,37142.54454444445,0.42339042729660775,0.8767,True
2025-04-18,71490.16935000001,65136.05216666667,6354.117183333343,37962.26085666666,-0.8326201590752338,0.0,False
2025-04-19,71905.41535000001,65120.736099999995,6784.679250000016,39551.65430666667,-0.8284602915115887,0.0,False
2025-04-20,117197.81635,65240.07146666664,51957.744883333355,35423.69910888889,0.4667509658892616,0.0,True
2025-04-21,118481.6378833333,69964.72750000005,48516.91038333325,42196.12482777778,0.1497954037569461,0.0,False
2025-04-22,117811.00101666668,65658.07169999999,52152.92931666669,34782.73101444445,0.49939144499633475,0.0,True
2025-04-23,118030.5147666667,66630.59805000003,51399.916716666674,32862.65948,0.5640826862460211,0.0,True
2025-04-24,117497.77966666665,70407.67296666667,47090.10669999999,34594.19577999998,0.3612140891919302,0.0,True
2025-04-25,71763.3212,69762.96355,2000.3576500000054,33086.09572222222,-0.9395408371300676,0.0,False
2025-04-26,72100.92436666666,72030.73073333333,70.19363333332876,30017.82009000001,-0.9976616012381021,0.0,False
2025-04-27,117032.5225333333,68459.05134999998,48573.47118333331,30739.820564444453,0.580148169098825,0.0,True
2025-04-28,117537.30080000007,60915.333483333314,56621.967316666756,44815.806782222215,0.2634374204578166,1225.3728,True
2025-04-29,117252.75871666662,69819.54499999997,47433.21371666665,35353.630422222224,0.34167872295376955,0.0,True
2025-04-30,117682.88071666668,69426.02628333334,48256.85443333334,32024.461691111108,0.5068748039792278,0.0,True
2025-05-01,120364.58391666668,69353.20511666666,51011.37880000002,34684.34969444445,0.47073187905756664,2437.018,True
2025-05-02,74761.02673333335,60470.70665000003,14290.320083333318,46162.276084444435,-0.6904329401524287,0.0,False
2025-05-03,74894.84928333333,66027.67763333333,8867.171650000004,39406.554724444446,-0.7749823167235786,0.0,False
2025-05-04,120670.08423333336,68935.4169,51734.66733333336,36731.70678666666,0.40844713897456736,97.8412,True
2025-05-05,120612.1638666666,65536.15706666665,55076.006799999945,40714.01981222221,0.35275286139803663,3615.1447,True
2025-05-06,121017.19009999996,68147.10773333334,52870.082366666626,32546.038979999998,0.6244705661157735,64.7287,True
2025-05-07,121160.21501666667,66092.36906666668,55067.84594999999,35698.47669444446,0.542582514692283,747.761,True
2025-05-08,120445.47738333327,64618.96498333331,55826.51239999996,42697.07092777778,0.3075021585070946,60.0909,True
2025-05-09,74253.82544999999,65754.4396,8499.385849999991,45867.70403555555,-0.814697813446004,0.0,False
2025-05-10,74647.98705,62526.941766666685,12121.045283333311,41370.93825444445,-0.7070154607375588,0.0,False
2025-05-11,120743.09041666662,65259.011333333336,55484.07908333328,38103.08741111112,0.4561570427270349,88.9532,True
2025-05-12,120448.60361666663,68517.40838333331,51931.19523333332,33895.54908111112,0.5320948219208187,0.9367,True
2025-05-13,120269.63160000001,67140.41883333334,53129.212766666664,43266.04122000001,0.2279656577895401,20.6699,True
2025-05-14,120592.00526666672,67577.85648333334,53014.14878333338,41098.423306666664,0.2899314503564871,10.1783,True
2025-05-15,119598.30981666665,66833.25153333337,52765.058283333274,39773.08314333334,0.3266524521918442,11.8867,True
2025-05-16,74681.34474999999,71965.83821666666,2715.506533333333,36790.71911666666,-0.9261904469787008,0.0,False
2025-05-17,75274.53043333335,64825.73134999999,10448.79908333336,42065.60453888889,-0.7516070624000272,0.0,False
2025-05-18,120687.03700000001,67010.86890000002,53676.168099999995,41928.848418888876,0.28017272412897876,5.5583,True
2025-05-19,120072.38798333333,72557.17143333335,47515.21654999998,38426.80753333334,0.23651220593287384,70.458,True
2025-05-20,120437.57771666665,65910.1829,54527.39481666665,38103.08421666667,0.43104937402457894,46.4736,True
2025-05-21,120283.05128333338,68920.43600000003,51362.61528333335,34081.868740000005,0.5070363563442718,2.6964,True
2025-05-22,119729.6800166667,68913.04920000002,50816.63081666667,36777.61925222224,0.38172703535170077,0.0,True
2025-05-23,74983.38438333334,68562.4355,6420.948883333331,40976.03015222223,-0.8432998789907151,0.0,False
2025-05-24,74693.81781666665,70939.31643333334,3754.501383333307,32355.923052222235,-0.8839624702632168,0.0,False
2025-05-25,120319.87760000004,71774.86741666666,48545.010183333376,35650.105876666654,0.3617073214670749,0.0,True
2025-05-26,119407.96936666663,64828.13641666666,54579.83294999997,36543.65848,0.49355141822680393,0.0,True
2025-05-27,120046.82735000004,70656.46005000001,49390.36730000003,33178.83901000001,0.4886104750414536,5.645,True
2025-05-28,119921.84721666662,67648.02311666666,52273.824099999954,40821.43012555556,0.28054857312004894,20.0887,True
2025-05-29,120439.31426666667,66329.19076666665,54110.123500000016,39931.92480000001,0.3550592357120738,549.3185,True
2025-05-30,74612.22448333332,68015.99121666666,6596.2332666666625,43723.8061,-0.8491386305304592,0.0,False
2025-05-31,74778.33258333332,66389.15103333333,8389.181549999994,43698.672744444455,-0.8080220514004848,0.0,False
2025-06-01,128248.56003333336,57023.73373333332,71224.82630000004,52058.834,0.3681602300197511,16988.1999,True
2025-06-02,128080.53698333332,59439.72953333332,68640.80745000001,56904.70617333334,0.20624131229002698,14467.3817,True
2025-06-03,128076.84056666664,59884.47373333331,68192.36683333333,50994.69737222221,0.3372442694498472,606.8958,True
2025-06-04,128539.84358333335,58894.58276666666,69645.26081666669,61704.214544444454,0.12869536272117105,352.3958,False
2025-06-05,128455.92066666663,57306.602649999986,71149.31801666664,51660.122102222216,0.3772580303987721,1219.5023,True
2025-06-06,82747.41500000001,51892.419599999994,30854.995400000014,58958.1034611111,-0.47666234853785555,0.0,False
2025-06-07,83156.75974999998,52030.24658333332,31126.513166666664,61591.94492666665,-0.49463337772939475,0.0,False
2025-06-08,128266.94664999998,63082.023383333326,65184.92326666666,47849.90081777779,0.36227917200715176,20.6469,True
2025-06-09,128169.18798333328,57236.475250000025,70932.71273333326,60121.906539999996,0.17981475996840976,432.26480000000004,False
2025-06-10,127414.49178333324,55796.04754999998,71618.44423333326,54755.3293988889,0.30797211923606005,975.6889,True
2025-06-11,128236.67731666668,52152.231,76084.44631666668,60382.27686,0.2600459981506349,5200.373,True
2025-06-12,127721.81298333338,55269.42155000003,72452.39143333335,59223.27365777778,0.2233770097208767,2067.6609,True
2025-06-13,81889.59039999997,53544.27670000002,28345.313699999955,60291.52797555556,-0.5298624093339912,0.0,False
2025-06-14,82253.15711666664,56059.8143666667,26193.342749999938,58963.74728444446,-0.5557720810442768,0.0,False
2025-06-15,127368.88451666672,56741.91018333335,70626.97433333338,51967.115693333326,0.3590705081674151,0.0,True
2025-06-16,127618.63201666666,54924.579200000015,72694.05281666663,58835.85278888888,0.23554005544039414,0.0,True
2025-06-17,127311.7546,52674.74338333332,74637.01121666668,60565.675687777766,0.2323318508230319,793.6211,True
2025-06-18,126909.07891666662,55980.688016666674,70928.39089999994,60935.464828888886,0.1639919560665025,0.0,False
2025-06-19,127349.06689999995,59089.56269999999,68259.50419999997,56782.50715222221,0.20212205524864,44.547799999999995,True
2025-06-20,81137.0797166667,58736.49886666665,22400.580850000057,59101.80444000001,-0.6209831313569949,0.0,False
2025-06-21,81408.06479999996,62073.324399999976,19334.740399999988,50887.46594333333,-0.6200490623461081,0.0,False
2025-06-22,126539.46191666664,59082.120816666684,67457.34109999996,51311.49652999999,0.31466329500953216,0.0,True
2025-06-23,126690.8730833333,59629.58708333334,67061.28599999996,55094.67217444446,0.21720092621054188,6.5817,True
2025-06-24,127112.84501666667,50844.052766666675,76268.79225,66259.09130333332,0.1510690948181343,978.9418,False
2025-06-25,126310.40843333334,55872.98706666665,70437.4213666667,57351.171638888874,0.22817754814453106,13.9247,True
2025-06-26,126697.44536666665,59150.06153333331,67547.38383333334,53953.55718222221,0.2519542243563195,41.1964,True
2025-06-27,79563.255,59791.60913333334,19771.645866666666,56490.4388188889,-0.650000136659311,0.0,False
2025-06-28,80661.57279999995,58884.64668333334,21776.92611666661,52696.20688666667,-0.5867458513000361,0.0,False
2025-06-29,126384.80871666662,57117.04018333336,69267.76853333326,49345.56724666667,0.4037282860095675,0.0,True
2025-06-30,125947.32058333333,56069.63659999999,69877.68398333335,58088.89195333334,0.20294399899159257,37.303599999999996,True
2025-07-01,141546.85106666663,62680.307033333345,78866.54403333328,48613.60552444444,0.6223142303994859,6936.3465,True
2025-07-02,141198.65821666675,68293.89184999999,72904.76636666676,45726.94036111112,0.594350415552169,279.7449,True
2025-07-03,141565.53863333337,61805.119699999996,79760.41893333338,54819.579235555546,0.4549622606661928,1322.4884,True
2025-07-04,95795.06575,66914.19828333333,28880.867466666663,47372.954949999985,-0.3903511508380865,0.0,False
2025-07-05,95872.8349,67082.75493333332,28790.079966666686,44386.96527333332,-0.3513843582371893,0.0,False
2025-07-06,141244.57465000002,61450.59309999999,79793.98155000003,48817.17285222221,0.6345473710972535,2037.9901,True
2025-07-07,141495.39414999995,68085.91138333335,73409.4827666666,53858.20280888889,0.3630139688684694,115.24889999999999,True
2025-07-08,141285.22700000004,65713.83998333337,75571.38701666667,58121.353757777775,0.3002344599819949,137.275,True
2025-07-09,140590.70496666667,66531.97995,74058.72501666668,59458.931285555554,0.24554416662813233,45.2833,True
2025-07-10,140463.54224999994,67609.91886666666,72853.62338333328,53445.50518222223,0.3631384554218199,38.9083,True
2025-07-11,94741.08839999995,62222.31125,32518.77714999995,62760.702736666666,-0.48186085030877907,0.0,False
2025-07-12,95318.37109999993,64234.12776666666,31084.243333333274,50657.92273888887,-0.3863893019547237,0.0,False
2025-07-13,139893.36648333332,70625.64608333334,69267.72039999998,58627.54021222221,0.18148774704280682,1.2399,False
2025-07-14,141062.42346666663,69254.74424999999,71807.67921666664,58905.396357777776,0.2190339706828111,60.3454,True
2025-07-15,139545.1626666667,66796.11208333333,72749.05058333337,63041.76300777777,0.1539818544471538,0.0,False
2025-07-16,140365.26538333335,68230.702,72134.56338333334,60828.67821333333,0.18586438998968446,38.012100000000004,False
2025-07-17,139569.1592833334,66848.74321666667,72720.41606666673,58871.45133444446,0.23524075622914928,0.0,True
2025-07-18,93698.07319999997,62423.8251,31274.248099999968,69352.81507222222,-0.5490558232217138,0.0,False
2025-07-19,94564.52239999993,67381.70335000001,27182.81904999992,64196.84851000001,-0.576570818024414,0.0,False
2025-07-20,138750.53876666675,66660.56055,72089.97821666676,61285.64148666666,0.1762947481320024,0.0,False
2025-07-21,138442.81979999997,64453.07045,73989.74934999997,64681.83977777776,0.14390298117988998,0.0,False
2025-07-22,139514.85881666664,65719.71419999997,73795.14461666667,60496.76632111111,0.21981965490467759,180.5498,True
2025-07-23,139450.03365000003,65233.48653333332,74216.54711666671,70282.3605322222,0.055976870364802485,0.0,False
2025-07-24,138902.2175166667,65285.745516666684,73616.47200000001,69469.82950888891,0.05968983255645557,518.8308000000001,False
2025-07-25,92354.83968333332,65849.52011666667,26505.319566666658,59263.58137888886,-0.5527553524446888,0.0,False
2025-07-26,93187.68993333334,64718.59836666667,28469.09156666667,62239.95544111111,-0.5425913890056854,0.0,False
2025-07-27,138110.19628333332,64425.006483333316,73685.18980000001,59035.57474333334,0.24814893596544504,801.9358,True
2025-07-28,138228.99843333324,60274.12120000002,77954.87723333322,64745.78718888889,0.20401466439674631,4218.1582,True
2025-07-29,138314.74511666663,62245.499166666676,76069.24594999995,61460.794518888884,0.23768731832162404,2378.7663,True
2025-07-30,138424.36443333334,64321.11038333334,74103.25404999999,54396.50376222223,0.36227972249686896,0.0,True
2025-07-31,137423.31371666666,62728.31744999999,74694.99626666667,58823.61688,0.26981304837212294,0.0,True
2025-08-01,92719.42409999999,71468.06443333335,21251.35966666664,58504.090268888875,-0.636754292409404,0.0,False
2025-08-02,91562.24421666666,70635.21928333335,20927.024933333305,63299.13738999999,-0.6693947848862888,0.0,False
2025-08-03,138062.48614999998,75223.0061666667,62839.47998333328,45603.11969111112,0.37796449911697255,259.549,True
2025-08-04,138312.10694999996,72896.45186666666,65415.6550833333,53646.5752411111,0.21938175529988305,0.0,True
2025-08-05,136458.49728333342,71306.18754999999,65152.30973333343,51912.188653333345,0.25504840815741486,4.1909,True
2025-08-06,136716.0878,68601.68853333335,68114.39926666666,59185.18758555554,0.1508690272917263,0.0,False
2025-08-07,136850.75446666667,73462.76921666667,63387.98525,61291.57515111111,0.03420388681022314,47.903400000000005,False
2025-08-08,90703.2161166667,74928.04486666668,15775.171250000029,49623.26867222224,-0.682101327218081,0.0,False
2025-08-09,90303.83175,71381.90275000001,18921.92899999999,52233.278712222236,-0.637741886657167,0.0,False
2025-08-10,136535.4447166666,71230.82566666666,65304.619049999936,51789.18805,0.26097012733529307,0.0,True
2025-08-11,136422.26351666663,71861.01018333335,64561.25333333328,52962.53936888889,0.21899844876504698,12.6152,True
2025-08-12,136637.59669999994,68877.05305000003,67760.5436499999,59358.78021777778,0.14154204991068572,2.7603,False
2025-08-13,136547.9971833333,70427.01773333337,66120.97944999993,51584.86306888888,0.2817903453906396,0.0,True
2025-08-14,135936.0553666667,70009.76438333334,65926.29098333335,53177.592073333304,0.23973817566653371,32.2352,True
2025-08-15,89968.05776666664,72808.33088333334,17159.726883333293,62873.84920222222,-0.727076883297821,0.0,False
2025-08-16,90183.53035000003,73254.24998333337,16929.28036666666,57789.633472222224,-0.7070533355293893,0.0,False
2025-08-17,135369.11649999995,72203.72288333332,63165.393616666624,53598.77628888887,0.17848574146945467,27.933,False
2025-08-18,135710.1747166666,71316.05910000001,64394.11561666659,53750.74384111108,0.1980134787905012,46.199400000000004,False
2025-08-19,135364.4828833333,71046.82283333334,64317.66004999995,52793.981478888876,0.2182763687887251,55.9932,True
2025-08-20,135048.05366666662,64397.36259999999,70650.69106666662,60967.894507777775,0.15881795881361127,3510.7916,False
2025-08-21,134971.7988999999,69127.38041666673,65844.41848333318,57241.51083333335,0.15029141482740385,0.0,False
2025-08-22,90531.73040000001,69301.16100000002,21230.569399999993,56248.92550666667,-0.6225604452215939,0.0,False
2025-08-23,89697.14623333332,67167.14008333335,22530.006149999972,51437.376468888906,-0.5619915381254544,0.0,False
2025-08-24,135068.0714,71334.48191666667,63733.589483333315,49454.46724333335,0.2887327078005243,77.7079,True
2025-08-25,134511.61374999996,63738.52673333333,70773.08701666663,74008.39348666667,-0.04371539926188117,3910.8023000000003,False
2025-08-26,134368.9639333333,68840.14555,65528.81838333329,53296.02182222222,0.22952550946326924,0.0,True
2025-08-27,133788.38209999996,65874.23323333333,67914.14886666663,54574.22138333334,0.24443642337345795,136.7748,True
2025-08-28,134543.81656666673,63776.02158333335,70767.79498333338,53777.403643333324,0.3159392270531514,728.7814000000001,True
2025-08-29,88328.33255,65773.11219999997,22555.220350000032,63947.667402222214,-0.6472862691279928,0.0,False
2025-08-30,89025.08758333337,70512.36775000002,18512.71983333335,55956.14851444445,-0.6691566463236028,0.0,False
2025-08-31,133365.3598333333,66718.73674999997,66646.62308333332,50131.06593555557,0.3294475559129107,21.6317,True
2025-09-01,121263.61926666666,67689.48473333333,53574.13453333333,62770.040767777784,-0.14650151763427016,0.0,False
2025-09-02,121532.82415000007,67475.06830000001,54057.75585000006,52439.64118555558,0.03085670740421063,0.0,False
2025-09-03,121433.71643333332,65885.99918333335,55547.71724999997,56568.433881111116,-0.0180439259332575,0.0,False
2025-09-04,121061.17303333328,67135.60748333334,53925.56554999994,53458.79831777778,0.008731345389537843,0.0,False
2025-09-05,75132.98044999999,68308.71878333332,6824.261666666673,48244.70540888888,-0.8585490032775839,0.0,False
2025-09-06,75826.37416666666,68105.29046666669,7721.083699999974,45644.919545555545,-0.830844620236563,0.0,False
2025-09-07,120781.00903333336,65820.02541666666,54960.98361666671,45023.96356333334,0.220705137151139,0.0,True
2025-09-08,121400.59243333335,62005.022899999996,59395.56953333336,55406.127883333334,0.07200361769370428,0.0,False
2025-09-09,121082.23558333331,67979.40131666667,53102.83426666664,43664.72601888889,0.2161494897207171,0.0,True
2025-09-10,121274.78848333337,59958.789833333336,61315.99865000003,55324.84384111111,0.1082904965099418,267.32730000000004,False
2025-09-11,120746.77835000002,67250.69256666666,53496.08578333336,53766.05271111111,-0.0050211409274975435,0.0,False
2025-09-12,75687.22711666669,64135.570916666686,11551.656200000005,43753.540261111106,-0.7359835082815616,0.0,False
2025-09-13,75063.58311666665,67056.48163333331,8007.101483333332,38952.69613111112,-0.7944403782376918,0.0,False
